#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)"
14014000,405751.80010813044,100783.11345043423,470.3877683737035
14016000,405328.98760813044,100869.96240612445,470.7931208683236
14018000,406186.92510813044,99984.07144971797,466.65837789661106
14020000,405245.30010813044,101037.45921408106,471.57488327878116
14022000,405567.67510813044,99626.46042967425,464.98929024983045
14024000,404072.55010813044,100859.16714534583,470.742735853882
14026000,404167.55010813044,101303.60006267403,472.8170497048491
14028000,405126.67510813044,101238.47770139528,472.5131023356482
14030000,404746.17510813044,99911.57002159674,466.31999000790364
14032000,405381.17510813044,100990.75494058884,471.35689915198276
14034000,405833.67510813044,101074.48471318529,471.74769339845585
14036000,404429.30010813044,101017.41293715173,471.4813207448789
14038000,404686.92510813044,101327.9069170095,472.9304977476373
14040000,405395.23760813044,100785.89207328088,470.4007371157401
14042000,405544.86260813044,100926.01215686579,471.0547233954383
14044000,406062.11260813044,100776.13666767828,470.3552054456629
14046000,405389.11260813044,99566.05643724697,464.7073650519876
14048000,404573.11260813044,101477.00742923259,473.6263986263345
14050000,404696.23760813044,101034.23710897425,471.5598446599216
14052000,404186.48760813044,100998.49420944741,471.39302085216235
14054000,406319.30010813044,99995.78874438349,466.71306634490753
14056000,404931.86260813044,101044.61432988197,471.60827854549615
14058000,403116.80010813044,100208.10117284651,467.7039979206803
14060000,404210.80010813044,100262.84244092274,467.95949333103977
14062000,403927.67510813044,100394.15609292628,468.57237711293766
14064000,405259.23760813044,100637.96594127023,469.71031745377104
14066000,405995.80010813044,101442.87404546654,473.46708695529094
14068000,405348.67510813044,101428.38531695888,473.3994633183943
14070000,405648.67510813044,101154.18170647696,472.11966534432156
14072000,405763.67510813044,101295.29711782304,472.77829714436876
14074000,405054.92510813044,101628.14870273555,474.3318244056956
14076000,406104.48760813044,100726.53718035808,470.12370840856744
14078000,404954.67510813044,100717.84463821445,470.0831374700397
14080000,405353.55010813044,100378.57413662245,468.49965102419407
14082000,404545.48760813044,100409.88946376648,468.6458099028679
14084000,405089.61260813044,101836.18198583042,475.30278380982816
14086000,404903.17510813044,101240.3374989212,472.5217826192582
14088000,405062.30010813044,100548.76561819637,469.2939903581653
14090000,404026.17510813044,100734.55348127661,470.16112310802043
14092000,403915.30010813044,99861.50471904129,466.08631885868283
14094000,403892.11260813044,100913.76000525104,470.9975385947457
14096000,404659.92510813044,99372.9854987571,463.8062398060531
14098000,403975.23760813044,101141.6761115333,472.0612976406822
14100000,404820.55010813044,99980.57007113006,466.6420358170323
14102000,405811.48760813044,101216.55111217685,472.4107637690234
14104000,404638.17510813044,100544.6524053798,469.2747926480392
14106000,404974.80010813044,100626.6979251192,469.65772593531307
14108000,405223.30010813044,99360.50871404493,463.74800656919126
14110000,405133.30010813044,101441.4209659961,473.4603049579308
14112000,405632.36260813044,101152.38919964526,472.11129912840016
14114000,405877.55010813044,99771.1202288589,465.6644648677025
14116000,404724.92510813044,100508.65417553531,469.1067771301391
14118000,404882.48760813044,99347.50044931367,463.6872927411712
14120000,404929.55010813044,100624.57486975845,469.6478169412457
14122000,405787.30010813044,100789.52910963469,470.4177123545019
14124000,405838.55010813044,101510.52033026656,473.78281430143517
14126000,404950.92510813044,99168.07369879633,462.84984938510837
14128000,405466.80010813044,101257.69055543834,472.60277501223055
14130000,405523.80010813044,100607.33863960567,469.56736981514325
14132000,406122.92510813044,100217.13986706182,467.7461844641933
14134000,406305.48760813044,100783.65307962382,470.390286999707
14136000,405738.67510813044,101188.11866308085,472.2780602255251
14138000,404930.42510813044,101573.82054503029,474.078257116614
14140000,404767.11260813044,100633.50253570685,469.6894852795067
14142000,405239.55010813044,101272.07025680621,472.66988978379044
14144000,405147.30010813044,100968.47631310674,471.2529175075886
14146000,405199.17510813044,101268.60023969831,472.6536940785009
14148000,404177.61260813044,100124.07222109102,467.31180730717546
14150000,404278.55010813044,100889.04967423808,470.8822073942795
14152000,405239.30010813044,100497.51265650894,469.0547760151539
14154000,404880.17510813044,100128.15693293465,467.330871993935
14156000,404566.86260813044,100071.9885248593,467.0687156542158
14158000,404588.61260813044,101051.63418281917,471.64104249616594
14160000,404257.30010813044,99474.0727879228,464.2780472620213
14162000,406314.55010813044,100615.36761120893,469.60484365282787
14164000,404872.42510813044,100352.28721255099,468.37696134803645
14166000,405959.17510813044,100391.09834427584,468.5581055994402
14168000,405275.92510813044,100685.71773106186,469.93319068190345
14170000,405005.05010813044,100118.11666242755,467.28401076613585
14172000,404851.92510813044,100686.67902481346,469.93767735439343
14174000,404489.55010813044,101720.84462496312,474.76446660636964
14176000,404596.05010813044,101211.14160860353,472.38551584576777
14178000,405163.48760813044,100662.95247115055,469.8269377647281
14180000,405652.73760813044,100640.19276311854,469.72071075999
14182000,405686.92510813044,101253.26763869566,472.58213181254104
14184000,406122.30010813044,100874.65485582384,470.81502206651777
14186000,406124.80010813044,100941.6041512452,471.1274963351653
14188000,405648.80010813044,102363.66561417445,477.76472250467145
14190000,405075.05010813044,99720.75551708828,465.4293962777029
14192000,405956.98760813044,101081.40344966156,471.77998540551556
14194000,405577.36260813044,99930.70568839042,466.4093024263362
14196000,406316.92510813044,99494.04060946358,464.3712436189534
14198000,404722.23760813044,100442.57474541932,468.798362807506
14200000,405637.98760813044,100627.87472301675,469.6632184361687
14202000,405414.98760813044,101451.98060438549,473.50959024558233
14204000,405326.55010813044,100428.10053126389,468.7308069138406
14206000,405420.05010813044,101367.49210533546,473.1152547744825
14208000,405641.17510813044,101012.15088979388,471.45676104803084
14210000,405233.55010813044,100071.46502040478,467.06627228762727
14212000,405822.92510813044,101099.57548658515,471.8648002480288
14214000,405744.30010813044,100268.06202610792,467.9838548430335
14216000,405297.92510813044,102184.28407405311,476.9274901603203
14218000,405505.67510813044,100620.2300546635,469.6275382675022
14220000,405104.30010813044,101408.30121096765,473.3057242238818
14222000,405954.23760813044,101236.27904667822,472.5028404946475
14224000,405264.55010813044,99285.4605982732,463.39773245590067
14226000,405604.17510813044,100516.21606482053,469.1420709418084
14228000,405579.48760813044,99966.30144704599,466.57543947950234
14230000,404831.92510813044,101269.50649664016,472.6579238761907
14232000,406205.17510813044,100833.30049408716,470.62200772846194
14234000,405979.48760813044,101588.72168267006,474.14780560187734
14236000,406001.67510813044,101777.61135045253,475.0294154892395
14238000,405411.80010813044,99926.57711583926,466.3900330273028
14240000,404283.80010813044,101881.0284432983,475.5120969013329
14242000,405794.05010813044,102205.07381147775,477.02452266762685
14244000,405412.92510813044,100299.57317967853,468.13092770771783
14246000,404480.05010813044,99663.04263406293,465.16003136801436
14248000,405616.05010813044,99979.63424079178,466.63766799062444
14250000,404877.05010813044,100899.2681122031,470.9299001879041
14252000,404162.80010813044,99674.87788699602,465.21527036614344
14254000,404764.55010813044,101669.025220701,474.5226084905127
14256000,405495.30010813044,100119.05041403789,467.28836889044027
14258000,404972.42510813044,100672.28951818356,469.8705168184673
14260000,404266.73760813044,99241.78718506219,463.1938943457822
14262000,406160.92510813044,99536.21445842995,464.5680827720599
14264000,404264.55010813044,99861.48016730824,466.08620426771097
14266000,404827.55010813044,101155.47702342994,472.12571101239024
14268000,405854.42510813044,101327.29660544568,472.9276492238649
14270000,405200.92510813044,100617.40492241364,469.61435245086216
14272000,405799.23760813044,101429.7599167102,473.40587902522543
14274000,404566.67510813044,101373.38641370319,473.14276544034976
14276000,405407.30010813044,100872.34206606774,470.80422751994297
14278000,405323.17510813044,100847.69568412006,470.68919479068967
14280000,404474.86260813044,101680.46424389258,474.5759981547852
14282000,405210.23760813044,100147.35478819135,467.42047466627355
14284000,404867.17510813044,100310.69225818751,468.18282408546554
14286000,405934.92510813044,100847.75826434244,470.68948687306477
14288000,405958.23760813044,101589.22720802692,474.15016505413405
14290000,405822.80010813044,101211.61715403968,472.3877353719246
14292000,406126.17510813044,99818.59046848398,465.8860240090798
14294000,406349.11260813044,100384.75706758071,468.5285087861334
14296000,406064.11260813044,100426.06642746693,468.7213130858277
14298000,405293.80010813044,100795.37888923229,470.4450151900284
14300000,405915.05010813044,100852.18566324236,470.7101509924488
14302000,405072.11260813044,101339.57843764103,472.9849725535391
14304000,404645.42510813044,100609.56007678481,469.57773798934926
14306000,405647.05010813044,100788.5033610519,470.41292485022404
14308000,405424.61260813044,100250.59920803597,467.902350156969
14310000,405092.67510813044,101660.18125384813,474.4813308033182
14312000,404463.92510813044,100736.020638627,470.1679708114528
14314000,405767.17510813044,101042.7162747141,471.59941970095264
14316000,405721.48760813044,100525.73236593511,469.18648663300115
14318000,405050.30010813044,99666.59549241303,465.17661372048826
14320000,403755.67510813044,99078.52916344348,462.4319157381646
14322000,406022.48760813044,100524.9949308401,469.1830447821118
14324000,404544.80010813044,100718.91614831751,470.08813855830647
14326000,404584.92510813044,101625.004631605,474.3171499969373
14328000,405235.36260813044,100492.38348378381,469.0308364876956
14330000,405116.17510813044,100849.86729825393,470.69933042444046
14332000,404871.55010813044,99813.58019795245,465.86263943706587
14334000,404788.55010813044,100691.42884974624,469.95984634157594
14336000,405113.92510813044,100760.76288090996,470.28345095225797
14338000,404012.30010813044,100303.1513703838,468.1476282945825
14340000,404918.80010813044,100504.94526252896,469.0894664195208
14342000,405452.92510813044,99978.28190388437,466.6313561917706
14344000,404812.61260813044,101241.47552516137,472.527094160102
14346000,404622.80010813044,101016.11866379145,471.4752799475987
14348000,404835.98760813044,101260.13511477527,472.61418457055623
14350000,406161.86260813044,100287.12912547449,468.07284723484736
14352000,404954.67510813044,102839.94417792594,479.98767040791796
14354000,404626.73760813044,101242.87308699358,472.5336170384783
14356000,404530.86260813044,101607.33463394642,474.2346783359494
14358000,404842.05010813044,100743.26654988155,470.20178985025973
14360000,406076.11260813044,100415.47459305637,468.67187752881034
14362000,404146.42510813044,100593.34343356453,469.5020496090865
14364000,404465.36260813044,100233.67978514545,467.8233816740241
14366000,404020.23760813044,100051.24303560075,466.9718896675792
14368000,405012.67510813044,99665.38317148015,465.17095542200303
14370000,405607.11260813044,100745.54377304204,470.21241839589476
14372000,404688.80010813044,100082.03466908855,467.1156042965981
14374000,405851.42510813044,99894.6599213751,466.24106503690496
14376000,405122.17510813044,100643.57259487547,469.73648554073645
14378000,405279.23760813044,101163.0718770253,472.1611586792814
14380000,404787.48760813044,101111.31525877817,471.9195936063011
14382000,405569.48760813044,100267.92284220667,467.9832052262231
14384000,406162.05010813044,100567.74269701028,469.3825625946037
14386000,405092.23760813044,100608.04257369158,469.57065530586107
14388000,404852.98760813044,99626.9039715841,464.991360405058
14390000,403809.92510813044,99612.02087876364,464.92189614087084
14392000,404279.30010813044,101110.28493723343,471.91478475851363
14394000,404305.42510813044,100291.21492438018,468.09191699528117
14396000,405584.05010813044,100871.23071711138,470.7990404907119
14398000,404042.92510813044,99648.38727732142,465.09163002262676
14400000,406626.55010813044,100954.03904654738,471.18553406044384
14402000,405132.55010813044,100680.60498480359,469.90932782214105
14404000,406296.98760813044,100255.00501538813,467.92291350153454
14406000,405035.23760813044,99997.72941710544,466.72212409952107
14408000,405621.80010813044,100592.31765781529,469.4972619780141
14410000,406614.55010813044,100602.64276138094,469.54545261489943
14412000,405034.42510813044,101007.23568933294,471.4338201991448
14414000,406724.05010813044,101602.72195067233,474.2131494337631
14416000,404138.05010813044,101119.32637273951,471.9569840965276
14418000,404891.92510813044,100733.64974549529,470.1569050774117
14420000,405483.80010813044,100685.73484308599,469.93327054931945
14422000,406153.80010813044,99452.28986040922,464.1763792115815
14424000,406150.73760813044,100470.87394171325,468.9304444165746
14426000,404072.17510813044,100897.54821476154,470.9218728637655
14428000,405612.55010813044,100923.70259272866,471.0439439038828
14430000,405323.98760813044,100160.38043173449,467.48126960689524
14432000,405001.36260813044,100848.15330554941,470.69133065964166
14434000,405952.30010813044,100114.28090448072,467.26610802867464
14436000,404955.11260813044,100922.85843870835,471.0400039608488
14438000,405146.36260813044,100485.38446719921,468.99816978710135
14440000,404198.42510813044,99834.0400472536,465.95813224855516
14442000,404528.30010813044,99802.14382918924,465.8092621618791
14444000,406076.17510813044,99716.82618028246,465.4110567770862
14446000,406085.80010813044,100419.23326454405,468.6894204785428
14448000,404643.98760813044,100881.91713848128,470.8489175160189
14450000,404984.48760813044,101867.54767349083,475.44917773751064
14452000,405609.67510813044,101831.54868157092,475.2811586627553
14454000,406817.42510813044,101158.53000717657,472.13996028652247
14456000,406131.30010813044,99410.35461320216,463.98065369096014
14458000,404915.42510813044,101477.65362781473,473.62941464656416
14460000,405495.17510813044,101167.35555543052,472.181152008089
14462000,405671.80010813044,101117.0016518617,471.9461338635038
14464000,404338.73760813044,101340.38036137633,472.98871539401443
14466000,403921.55010813044,99657.1278990584,465.1324253643491
14468000,405786.80010813044,100367.41120613134,468.4475499748966
14470000,405654.80010813044,100565.72884775535,469.3731633011662
14472000,405105.30010813044,101085.17295695934,471.7975789295194
14474000,405350.92510813044,101104.18513970636,471.8863150075002
14476000,405790.05010813044,100521.7708087773,469.16799674945867
14478000,406507.05010813044,101267.20197075326,472.6471678997976
14480000,406029.17510813044,101124.37945288984,471.98056847504057
14482000,406068.48760813044,99019.71796174906,462.15742461585944
14484000,405195.67510813044,100382.15740815224,468.51637532492924
14486000,406005.73760813044,100961.60841528652,471.220862781172
14488000,404744.67510813044,100383.85973296501,468.5243206318592
14490000,406246.30010813044,100452.09876107052,468.8428145049656
14492000,404272.61260813044,100197.47677202895,467.6544103655852
14494000,403542.55010813044,99817.50824532728,465.88097291948617
14496000,404519.42510813044,100122.69179086573,467.3053643876145
14498000,404308.80010813044,100097.99779301835,467.19010941937654
14500000,404462.55010813044,100672.33364720922,469.87072278306977
14502000,404811.80010813044,101338.35586071713,472.9792663869879
14504000,406031.30010813044,100899.70306391641,470.9319302498735
14506000,406348.17510813044,100744.18297020672,470.2060670837852
14508000,404506.42510813044,101720.87638354837,474.7646148340789
14510000,403912.11260813044,99959.52563314419,466.54381453886435
14512000,405523.23760813044,99513.3947562098,464.4615757548147
14514000,405822.11260813044,99381.40077674389,463.8455166620355
14516000,405663.36260813044,100866.63650348969,470.77759779243684
14518000,404388.92510813044,99469.40726589574,464.2562717440851
14520000,405231.42510813044,100852.90159375127,470.7134924743982
14522000,405650.42510813044,100472.51225156058,468.93809094471413
14524000,405720.05010813044,101125.82039485744,471.9872938227033
14526000,405932.42510813044,100804.7851725815,470.4889173923105
14528000,405872.23760813044,100384.3793318253,468.52674576976153
14530000,405183.23760813044,100127.18314902717,467.32632702580054
14532000,403970.42510813044,101547.20247198269,473.9540218598274
14534000,404367.42510813044,100196.22626275732,467.64857382962714
14536000,404511.86260813044,100971.36169489007,471.266384528516
14538000,405320.80010813044,100262.38588394877,467.9573624302492
14540000,405045.05010813044,100204.85366534814,467.6888407405473
14542000,405006.30010813044,100682.38051336305,469.9176147949104
14544000,405267.80010813044,100958.77124692508,471.20762078806075
14546000,405211.55010813044,100532.42718277965,469.21773353386936
14548000,405173.86260813044,100177.82333895483,467.5626813625001
14550000,406595.17510813044,100773.11808402836,470.3411167280383
14552000,405378.17510813044,102331.39202069025,477.6140910834275
14554000,405263.30010813044,100213.9301523841,467.73120367552065
14556000,404461.86260813044,100110.03104824969,467.2462725590212
14558000,404712.17510813044,100381.40209268418,468.51285002048803
14560000,404488.80010813044,100199.5320268001,467.6640029121154
14562000,405409.80010813044,100215.13116026329,467.7368091722825
14564000,405929.30010813044,101090.18963119724,471.82099338972637
14566000,405122.92510813044,100388.74268664094,468.54711097444795
14568000,405185.92510813044,100671.26361913723,469.86572861192695
14570000,405001.92510813044,100031.36941969581,466.8791329991752
14572000,405572.05010813044,101019.05280532502,471.4889745462355
14574000,404405.23760813044,100991.3639502863,471.35974159951877
14576000,405150.30010813044,100617.27616821369,469.61375151288047
14578000,405067.61260813044,99428.04902923247,464.063239320479
14580000,403354.55010813044,100144.1653511622,467.4055885200219
14582000,404589.67510813044,100866.94408190995,470.77903336156896
14584000,405738.55010813044,99892.88947705756,466.23280179395636
14586000,405738.98760813044,100759.86164756003,470.27924460131544
14588000,404688.17510813044,99774.99705153937,465.68255926771275
14590000,404864.05010813044,100083.03213721281,467.1202598067221
14592000,404652.67510813044,100481.74439056218,468.98118035834307
14594000,404502.92510813044,100880.70074739913,470.84324022081523
14596000,405088.61260813044,101052.76062350208,471.64629996342313
14598000,404257.17510813044,100016.12112213159,466.80796420494795
14600000,405924.17510813044,99997.18512918451,466.7195837296941
14602000,405751.73760813044,100894.58721754374,470.90805292086276
14604000,405390.55010813044,101296.15329874156,472.7822932208721
14606000,405710.42510813044,100742.25459199399,470.1970667116691
14608000,404774.73760813044,101047.7712779278,471.62301305503155
14610000,405326.86260813044,100772.76722948719,470.3394791750892
14612000,405866.42510813044,101508.3746204197,473.7727995714681
14614000,405040.67510813044,100147.50348691177,467.4211686918584
14616000,404572.80010813044,100462.36465713289,468.8907288010595
14618000,406280.30010813044,101848.64870520635,475.3609700684722
14620000,405861.67510813044,102122.83144404367,476.64067062775
14622000,406372.48760813044,100629.39243582974,469.6703020984876
14624000,404746.55010813044,99899.98223801237,466.26590603020105
14626000,404982.55010813044,99932.43645800394,466.41738049445894
14628000,405077.92510813044,100580.56475803477,469.4424073489953
14630000,405977.67510813044,101722.1226804892,474.77043170971075
14632000,405622.98760813044,100690.82104154304,469.9570095018067
14634000,404234.48760813044,101129.08167962427,472.00251530585643
14636000,404359.42510813044,99043.95319679723,462.2705383879987
14638000,404199.55010813044,101184.4779756859,472.2610679461598
14640000,405686.80010813044,100886.83149355091,470.8718544191871
14642000,405507.05010813044,101058.79288558802,471.6744545044341
14644000,405859.30010813044,102018.0047983001,476.1514103710536
14646000,404584.98760813044,100252.70583490282,467.9121824738798
14648000,405169.55010813044,101363.96234591864,473.0987802322885
14650000,404732.80010813044,100425.82357160503,468.7201795980538
14652000,404778.61260813044,99027.09272401594,462.1918450445031
14654000,404760.42510813044,100298.16402283151,468.1243507116134
14656000,404121.55010813044,101005.82431643619,471.42723286001115
14658000,404900.67510813044,101339.09586128918,472.9827202117981
14660000,405774.42510813044,100638.35782066686,469.7121464831446
14662000,404226.42510813044,100744.58326866245,470.2079354076623
14664000,404823.30010813044,99898.41655425308,466.25859847177884
14666000,405049.17510813044,101149.82911349321,472.09935036862606
14668000,404630.17510813044,99666.78132508986,465.17748106239856
14670000,404642.67510813044,100563.48089559679,469.36267137287507
14672000,405211.55010813044,99750.03080922028,465.5660336454424
14674000,403844.42510813044,101102.85928771319,471.88012682240736
14676000,405027.80010813044,100416.69503583945,468.6775737346281
14678000,405007.05010813044,101485.36647262075,473.66541301704416
14680000,404266.92510813044,100348.59315280878,468.3597199624622
14682000,404935.23760813044,100586.41828006634,469.4697276516858
14684000,406253.67510813044,100686.45705079287,469.93664132900574
14686000,404414.30010813044,100485.32676062477,468.99790045163587
14688000,404876.80010813044,100689.91891819844,469.9527989969678
14690000,405311.92510813044,101673.97548385174,474.54571298844513
14692000,404870.86260813044,100632.04338391591,469.6826749406398
14694000,403993.80010813044,99487.81609947514,464.3421917940748
14696000,403159.11260813044,100150.81833407888,467.43664016826006
14698000,404710.11260813044,101253.97267445218,472.585422445116
14700000,405190.98760813044,100310.3031335827,468.1810079136069
14702000,405407.17510813044,100965.92975232948,471.24103187516437
14704000,405319.67510813044,100927.36086574383,471.061018261092
14706000,404054.80010813044,99635.76470377762,465.0327163415832
14708000,403901.80010813044,101527.19773549051,473.860653208738
14710000,405523.80010813044,101304.12142765406,472.8194830858102
14712000,405836.42510813044,100481.55932362465,468.98031659038867
14714000,404773.86260813044,101014.59520412539,471.4681694628361
14716000,405838.55010813044,101522.54934860021,473.8389576660919
14718000,405300.05010813044,101262.88865231397,472.62703623125236
14720000,405600.67510813044,101592.1183774888,474.16365908805113
14722000,406101.23760813044,100751.05665117828,470.2381488020615
14724000,405162.92510813044,100102.51121316617,467.2111750280721
14726000,404730.17510813044,100290.70500516938,468.08953703547036
14728000,405417.67510813044,101179.18052183883,472.23634299564105
14730000,404868.42510813044,100171.33866594662,467.5324152716786
14732000,404539.36260813044,100205.93691741908,467.6938966324203
14734000,405238.42510813044,101466.76876703568,473.578611439602
14736000,404602.05010813044,100599.85876880656,469.53245881058643
14738000,404584.67510813044,100135.5641197795,467.36544375869386
14740000,405387.17510813044,100855.53332082648,470.72577560580277
14742000,404758.80010813044,100627.16161939781,469.65989014823975
14744000,406493.17510813044,100591.6126531898,469.49397149073775
14746000,404751.23760813044,99820.95662774565,465.89706764860045
14748000,405528.05010813044,101129.16309168236,472.00289528257093
14750000,406051.23760813044,101553.87368337321,473.9851585863176
14752000,404932.98760813044,100811.14174411865,470.5185855916497
14754000,405194.05010813044,101178.09587910678,472.23128061309757
14756000,404803.55010813044,100651.83076718426,469.77502913311207
14758000,404289.55010813044,99101.7440012549,462.54026698250914
14760000,404541.80010813044,100991.95370501233,471.36249417780266
14762000,405110.55010813044,101642.67340448464,474.3996159414811
14764000,403963.11260813044,100601.21986575564,469.53881149542127
14766000,404637.05010813044,100703.42639946286,470.01584283189993
14768000,405202.17510813044,101334.99615826178,472.9635855562786
14770000,404985.42510813044,101925.16798343556,475.71811057834054
14772000,406195.67510813044,100095.05530553742,467.1763758674725
14774000,404840.55010813044,100145.99410336185,467.4141239049357
14776000,404927.80010813044,100732.32228603959,470.15070938976527
14778000,405126.92510813044,101509.3228301676,473.7772251766315
14780000,404963.05010813044,100886.90677135438,470.8722057653281
14782000,405826.67510813044,100298.91565813171,468.1278588395069
14784000,406782.17510813044,99939.60166052729,466.4508228392081
14786000,404769.80010813044,101147.43374915863,472.08817041947384
14788000,404823.36260813044,99981.73470771522,466.6474715570636
14790000,405928.92510813044,101159.80538497819,472.14591289204736
14792000,405435.67510813044,101311.98925221607,472.85620479752333
14794000,404604.73760813044,100564.75170088955,469.36860263700487
14796000,404949.05010813044,101837.51882044016,475.30902325438615
14798000,404030.17510813044,100783.93676953856,470.3916110733671
14800000,404902.86260813044,100555.13992828946,469.3237413491493
14802000,406334.11260813044,100782.71043027611,470.3858873467508
14804000,405005.05010813044,100398.66980737564,468.59344409523476
14806000,406246.42510813044,101489.26667276397,473.68361652732256
14808000,406928.17510813044,101384.05643101782,473.19256590256316
14810000,405987.80010813044,100381.2375213065,468.51208191201795
14812000,405140.05010813044,101879.3128567664,475.5040896976202
14814000,404643.98760813044,100820.79248843086,470.56362877323784
14816000,405661.67510813044,100445.24154589558,468.81080963794994
14818000,405376.42510813044,101628.85958235245,474.3351423134793
14820000,406415.48760813044,101558.26036382955,474.0056326594017
14822000,405237.55010813044,99081.39678546973,462.44529986849443
14824000,406121.92510813044,100464.10784675181,468.89886483741145
14826000,404186.30010813044,101985.972901234,476.00190702607995
14828000,405703.67510813044,100945.81531018205,471.1471511918844
14830000,406194.86260813044,100964.45730692311,471.23415949064434
14832000,405237.42510813044,101017.76914847968,471.4829832997046
14834000,405036.05010813044,99384.63546189084,463.86061399605876
14836000,405020.17510813044,101115.18274575192,471.9376444335133
14838000,404906.80010813044,100257.43161606963,467.93423924093895
14840000,407324.86260813044,101075.11242732522,471.7506231457454
14842000,404865.36260813044,101883.62314260565,475.5242072120288
14844000,404507.23760813044,101366.569004789,473.1109463621783
14846000,406404.67510813044,101049.14291941421,471.6294149546725
14848000,406217.98760813044,100779.4078826094,470.37047327614204
14850000,405289.98760813044,101010.26407735469,471.44795467698094
14852000,406094.73760813044,99915.09615401563,466.3364476217114
14854000,404947.23760813044,99508.70128069399,464.4396697687996
14856000,405394.67510813044,100533.59278440848,469.2231737780752
14858000,405238.42510813044,100208.85937130312,467.7075366809723
14860000,405092.80010813044,100180.91926087858,467.5771310431551
14862000,405791.42510813044,100619.45422648638,469.6239172235358
14864000,406526.55010813044,100859.68834845908,470.7451684793578
14866000,404051.92510813044,99357.00066446513,463.73163335391047
14868000,405152.98760813044,99742.80157196498,465.5322924296461
14870000,405404.92510813044,100232.26767980494,467.8167909163358
14872000,404823.73760813044,101552.14690580405,473.97709915037217
14874000,405180.36260813044,98875.25854538288,461.48318525016975
14876000,405839.73760813044,100909.48929909291,470.9776058116601
14878000,406130.42510813044,100018.73058858886,466.82014343876466
14880000,405915.05010813044,100784.86164002307,470.3959277465512
14882000,405429.05010813044,102281.96158727864,477.38338307624065
14884000,406409.42510813044,101058.50527474075,471.67311213049885
14886000,405028.42510813044,100113.50601447048,467.26249136344
14888000,405305.23760813044,100693.74361456523,469.97065010641546
14890000,405783.48760813044,100486.3770245302,469.00280237694625
14892000,406421.67510813044,100202.42075906828,467.67748557085196
14894000,405920.11260813044,100545.90565804811,469.28064198832715
14896000,405809.42510813044,100149.11483430443,467.42868937739945
14898000,404989.92510813044,100416.52033470059,468.6767583472479
14900000,405887.67510813044,100609.77930918057,469.5787612186767
14902000,404775.17510813044,100649.9433234518,469.7662198156098
14904000,405595.05010813044,102359.9199746796,477.7472403795138
14906000,405409.98760813044,101184.38266339083,472.2606230924909
14908000,405327.42510813044,100447.39561313833,468.8208633746182
14910000,405254.05010813044,101866.33746342873,475.4435292911501
14912000,406498.67510813044,100934.6466611668,471.09502345236365
14914000,405485.30010813044,100153.06831845781,467.4471415815886
14916000,405679.05010813044,100519.11236425443,469.1555889189834
14918000,405049.05010813044,101728.15171677462,474.79857119485507
14920000,405339.80010813044,100376.89933381556,468.4918341714711
14922000,405216.80010813044,100848.13312492473,470.6912364700629
14924000,404205.80010813044,102019.45573307492,476.15818235841755
14926000,406061.11260813044,101785.36189025082,475.0655897945829
14928000,405703.11260813044,100429.34576431662,468.73661882395845
14930000,405626.73760813044,100928.45629443857,471.0661309852527
14932000,404869.48760813044,101232.60142254923,472.4856758194581
14934000,405877.92510813044,100720.09435024997,470.0936376122524
14936000,405821.73760813044,101548.99570766697,473.96239147754227
14938000,405740.80010813044,100356.8691317956,468.39834666443073
14940000,404376.36260813044,102400.73950995738,477.9377585074819
14942000,406237.48760813044,100712.53443058627,470.0583529934512
14944000,404725.92510813044,100888.5504516738,470.87987735921814
14946000,405292.55010813044,101199.00024565472,472.328848132031
14948000,405374.17510813044,101346.91099099629,473.01919597938075
14950000,404070.30010813044,100996.48388536833,471.38363801187404
14952000,405085.30010813044,100606.24236061238,469.5622531223609
14954000,405100.86260813044,100346.47863392648,468.34985081093294
14956000,404346.98760813044,102285.54687324644,477.4001167790172
14958000,404421.67510813044,100344.86282483686,468.34230930119224
14960000,405915.92510813044,100696.38212993788,469.9829649210254
14962000,404065.92510813044,100834.48667952744,470.62754404405126
14964000,405142.98760813044,100581.94400479412,469.44884474493347
14966000,405166.67510813044,100148.35362347541,467.42513655737963
14968000,405842.73760813044,100320.82643652614,468.23012361184254
14970000,405189.92510813044,100907.78605353506,470.9696562073115
14972000,404086.30010813044,100538.21148716239,469.24473077514364
14974000,404538.55010813044,100469.36255143408,468.9233902635898
14976000,403004.42510813044,100442.60821729293,468.7985190316927
14978000,405221.11260813044,101030.00959072099,471.54011344891984
14980000,405276.42510813044,99974.8036138392,466.6151218739758
14982000,405810.30010813044,100061.85893041315,467.02143752236486
14984000,405034.48760813044,101182.24114736018,472.25062793643644
14986000,405996.36260813044,100214.57590477914,467.73421761324914
14988000,406010.05010813044,102142.08771358803,476.7305459386832
14990000,406828.30010813044,101037.35955785355,471.5744181505582
14992000,403728.80010813044,101605.01762959082,474.2238641184597
14994000,405045.55010813044,99909.33318883716,466.3095499774861
14996000,405126.98760813044,100999.06400145707,471.39568025791675
14998000,405673.92510813044,99971.95458876668,466.60182454171417
15000000,405158.36260813044,100537.10024114931,469.23954422638246
15002000,405284.17510813044,101119.29091668478,471.9568186115184
15004000,406398.23760813044,101214.41031257203,472.40077195676264
15006000,404923.98760813044,101263.76262123836,472.6311153301996
15008000,405863.73760813044,100388.71853674436,468.54699825897836
15010000,406179.86260813044,100607.66088892869,469.5688738581791
